Année,Code IRIS,Nom IRIS,Numéro de voie,Indice de répétition,Type de voie,Libellé de voie,Code INSEE de la commune,Nom de la commune,Segment de client,Nombre de logements,Consommation annuelle totale de l'adresse (MWh),Consommation annuelle moyenne par logement de l'adresse (MWh),Consommation annuelle moyenne de la commune (MWh),Adresse,Tri des adresses
2021,492830000,Saint-Georges-sur-Loire (commune non irisée),1,,RUE,PIERRE RONSARD,49283,Saint-Georges-sur-Loire,RESIDENTIEL,12,86.316,7.193,6.785,1 RUE PIERRE RONSARD,327192
2021,402610000,Saint-Geours-de-Maremne (commune non irisée),1,,RUE,DES ORTOLANS,40261,Saint-Geours-de-Maremne,RESIDENTIEL,10,77.522,7.752,7.092,1 RUE DES ORTOLANS,327194
2021,774090000,Saint-Germain-Laval (commune non irisée),5,,RUE,DE LA FONTAINE FROIDE,77409,Saint-Germain-Laval,RESIDENTIEL,45,66.095,1.469,7.16,5 RUE DE LA FONTAINE FROIDE,327196
2021,633520000,Saint-Germain-Lembron (commune non irisée),28,,AVENUE,ANTOINE PORTE,63352,Saint-Germain-Lembron,RESIDENTIEL,10,18.851,1.885,4.837,28 AVENUE ANTOINE PORTE,327200
2021,692070000,Saint-Germain-au-Mont-d'Or (commune non irisée),4,,AVENUE,DE LA PAIX,69207,Saint-Germain-au-Mont-d'Or,RESIDENTIEL,30,57.704,1.923,5.228,4 AVENUE DE LA PAIX,327204
2021,692070000,Saint-Germain-au-Mont-d'Or (commune non irisée),18,,AVENUE,DE LA PAIX,69207,Saint-Germain-au-Mont-d'Or,RESIDENTIEL,20,34.13,1.707,5.228,18 AVENUE DE LA PAIX,327205
2021,692070000,Saint-Germain-au-Mont-d'Or (commune non irisée),14,,AVENUE,DE LA PAIX,69207,Saint-Germain-au-Mont-d'Or,RESIDENTIEL,19,40.468,2.13,5.228,14 AVENUE DE LA PAIX,327207
2021,613970000,Saint-Germain-du-Corbéis (commune non irisée),14,,ROUTE,D HELOUP,61397,Saint-Germain-du-Corbéis,RESIDENTIEL,15,47.78,3.185,5.503,14 ROUTE D HELOUP,327230
2021,785510115,Iris 15,8,,PLACE,ABBE PIERRE DE PORCARO,78551,Saint-Germain-en-Laye,RESIDENTIEL,11,12.084,1.099,4.375,8 PLACE ABBE PIERRE DE PORCARO,327247
2021,785510115,Iris 15,6,,PLACE,ABBE PIERRE DE PORCARO,78551,Saint-Germain-en-Laye,RESIDENTIEL,13,14.559,1.12,4.375,6 PLACE ABBE PIERRE DE PORCARO,327248
2021,785510117,Iris 17,10,,RUE,ALEXANDRE DUMAS,78551,Saint-Germain-en-Laye,RESIDENTIEL,22,101.497,4.613,4.375,10 RUE ALEXANDRE DUMAS,327259
2021,785510103,Iris 3,6,,RUE,BASTIAT,78551,Saint-Germain-en-Laye,RESIDENTIEL,12,55.227,4.602,4.375,6 RUE BASTIAT,327282
2021,785510107,Iris 7,11,,RUE,D HENNEMONT,78551,Saint-Germain-en-Laye,RESIDENTIEL,12,25.721,2.143,4.375,11 RUE D HENNEMONT,327309
2021,785510109,Iris 9,3,,RUE,DE CARAMAN,78551,Saint-Germain-en-Laye,RESIDENTIEL,18,25.117,1.395,4.375,3 RUE DE CARAMAN,327332
2021,785510113,Iris 13,37,,RUE,DE FOURQUEUX,78551,Saint-Germain-en-Laye,RESIDENTIEL,18,115.012,6.39,4.375,37 RUE DE FOURQUEUX,327334
2021,785510114,Iris 14,14,,RUE,DE FOURQUEUX,78551,Saint-Germain-en-Laye,RESIDENTIEL,10,15.692,1.569,4.375,14 RUE DE FOURQUEUX,327336
2021,785510112,Iris 12,10,,RUE,DE L AURORE,78551,Saint-Germain-en-Laye,RESIDENTIEL,36,237.131,6.587,4.375,10 RUE DE L AURORE,327349
2021,785510109,Iris 9,5,,RUE,DE LA CROIX DE FER,78551,Saint-Germain-en-Laye,RESIDENTIEL,12,40.634,3.386,4.375,5 RUE DE LA CROIX DE FER,327352
2021,785510106,Iris 6,30,,RUE,DE LA REPUBLIQUE,78551,Saint-Germain-en-Laye,RESIDENTIEL,17,41.132,2.42,4.375,30 RUE DE LA REPUBLIQUE,327370
2021,785510107,Iris 7,5,,PLACE,DE LA VICTOIRE,78551,Saint-Germain-en-Laye,RESIDENTIEL,10,38.605,3.861,4.375,5 PLACE DE LA VICTOIRE,327376
2021,785510102,Iris 2,2,,RUE,DE LA VIEILLE BUTTE,78551,Saint-Germain-en-Laye,RESIDENTIEL,12,15.433,1.286,4.375,2 RUE DE LA VIEILLE BUTTE,327378
2021,785510109,Iris 9,1,,RUE,DE LA VIEILLE BUTTE,78551,Saint-Germain-en-Laye,RESIDENTIEL,80,115.814,1.448,4.375,1 RUE DE LA VIEILLE BUTTE,327379
2021,785510116,Iris 16,25,,RUE,DE PARIS,78551,Saint-Germain-en-Laye,RESIDENTIEL,13,55.329,4.256,4.375,25 RUE DE PARIS,327393
2021,785510115,Iris 15,12,,RUE,DE PARIS,78551,Saint-Germain-en-Laye,RESIDENTIEL,17,113.396,6.67,4.375,12 RUE DE PARIS,327394
2021,785510107,Iris 7,30,,RUE,DE POLOGNE,78551,Saint-Germain-en-Laye,RESIDENTIEL,12,39.578,3.298,4.375,30 RUE DE POLOGNE,327400
2021,785510114,Iris 14,21,,RUE,DE POLOGNE,78551,Saint-Germain-en-Laye,RESIDENTIEL,15,112.343,7.49,4.375,21 RUE DE POLOGNE,327402
2021,785510106,Iris 6,17,,RUE,DE PONTOISE,78551,Saint-Germain-en-Laye,RESIDENTIEL,17,133.948,7.879,4.375,17 RUE DE PONTOISE,327408
2021,785510106,Iris 6,1,,RUE,DE PONTOISE,78551,Saint-Germain-en-Laye,RESIDENTIEL,17,50.847,2.991,4.375,1 RUE DE PONTOISE,327410
2021,785510106,Iris 6,1,,RUE,DE TOURVILLE,78551,Saint-Germain-en-Laye,RESIDENTIEL,56,294.336,5.256,4.375,1 RUE DE TOURVILLE,327421
2021,785510103,Iris 3,8,,AVENUE,DE WINCHESTER,78551,Saint-Germain-en-Laye,RESIDENTIEL,21,30.435,1.449,4.375,8 AVENUE DE WINCHESTER,327422
2021,785510106,Iris 6,8,B,RUE,DES BUCHERONS,78551,Saint-Germain-en-Laye,RESIDENTIEL,12,24.066,2.006,4.375,8 B RUE DES BUCHERONS,327432
2021,785510115,Iris 15,13,,RUE,DES COCHES,78551,Saint-Germain-en-Laye,RESIDENTIEL,27,128.791,4.77,4.375,13 RUE DES COCHES,327448
2021,785510101,Iris 1,6,,ALLEE,DES FOYARDS,78551,Saint-Germain-en-Laye,RESIDENTIEL,12,93.854,7.821,4.375,6 ALLEE DES FOYARDS,327451
2021,785510101,Iris 1,4,,ALLEE,DES FOYARDS,78551,Saint-Germain-en-Laye,RESIDENTIEL,11,70.44,6.404,4.375,4 ALLEE DES FOYARDS,327453
2021,785510115,Iris 15,12,,RUE,DES LOUVIERS,78551,Saint-Germain-en-Laye,RESIDENTIEL,10,37.212,3.721,4.375,12 RUE DES LOUVIERS,327465
2021,785510118,Iris 18,42,B,RUE,DES URSULINES,78551,Saint-Germain-en-Laye,RESIDENTIEL,32,185.595,5.8,4.375,42 B RUE DES URSULINES,327476
2021,785510118,Iris 18,38,T,RUE,DES URSULINES,78551,Saint-Germain-en-Laye,RESIDENTIEL,20,74.213,3.711,4.375,38 T RUE DES URSULINES,327480
2021,785510117,Iris 17,16,,RUE,DIDEROT,78551,Saint-Germain-en-Laye,RESIDENTIEL,14,31.295,2.235,4.375,16 RUE DIDEROT,327484
2021,785510108,Iris 8,25,,RUE,DU DOCTEUR JEAN PAUL LAMARE,78551,Saint-Germain-en-Laye,RESIDENTIEL,33,44.134,1.337,4.375,25 RUE DU DOCTEUR JEAN PAUL LAMARE,327495
2021,785510108,Iris 8,7,,RUE,DU DOCTEUR MAURICE LARGET,78551,Saint-Germain-en-Laye,RESIDENTIEL,18,16.893,0.939,4.375,7 RUE DU DOCTEUR MAURICE LARGET,327496
2021,785510108,Iris 8,5,,RUE,DU DOCTEUR MAURICE LARGET,78551,Saint-Germain-en-Laye,RESIDENTIEL,20,21.041,1.052,4.375,5 RUE DU DOCTEUR MAURICE LARGET,327497
2021,785510115,Iris 15,8,,RUE,DU GAST,78551,Saint-Germain-en-Laye,RESIDENTIEL,10,38.975,3.897,4.375,8 RUE DU GAST,327502
2021,785510106,Iris 6,110,B,AVENUE,DU MARECHAL FOCH,78551,Saint-Germain-en-Laye,RESIDENTIEL,10,11.054,1.105,4.375,110 B AVENUE DU MARECHAL FOCH,327509
2021,785510108,Iris 8,13,,RUE,DU MARECHAL GALLIENI,78551,Saint-Germain-en-Laye,RESIDENTIEL,48,94.291,1.964,4.375,13 RUE DU MARECHAL GALLIENI,327513
2021,785510114,Iris 14,7,,RUE,DU MARECHAL JOFFRE,78551,Saint-Germain-en-Laye,RESIDENTIEL,39,53.707,1.377,4.375,7 RUE DU MARECHAL JOFFRE,327515
2021,785510114,Iris 14,42,,RUE,DU MARECHAL JOFFRE,78551,Saint-Germain-en-Laye,RESIDENTIEL,13,26.27,2.021,4.375,42 RUE DU MARECHAL JOFFRE,327520
2021,785510116,Iris 16,80,,RUE,DU MARECHAL LYAUTEY,78551,Saint-Germain-en-Laye,RESIDENTIEL,30,281.308,9.377,4.375,80 RUE DU MARECHAL LYAUTEY,327526
2021,785510116,Iris 16,74,,RUE,DU MARECHAL LYAUTEY,78551,Saint-Germain-en-Laye,RESIDENTIEL,18,97.296,5.405,4.375,74 RUE DU MARECHAL LYAUTEY,327527
2021,785510105,Iris 5,16,,RUE,DU PARC DE NOAILLES,78551,Saint-Germain-en-Laye,RESIDENTIEL,97,271.821,2.802,4.375,16 RUE DU PARC DE NOAILLES,327530
2021,785510109,Iris 9,179,,RUE,DU PRESIDENT ROOSEVELT,78551,Saint-Germain-en-Laye,RESIDENTIEL,12,42.367,3.531,4.375,179 RUE DU PRESIDENT ROOSEVELT,327533
2021,785510109,Iris 9,175,,RUE,DU PRESIDENT ROOSEVELT,78551,Saint-Germain-en-Laye,RESIDENTIEL,65,149.61,2.302,4.375,175 RUE DU PRESIDENT ROOSEVELT,327534
2021,785510119,Iris 19,18,,RUE,FELICIEN DAVID,78551,Saint-Germain-en-Laye,RESIDENTIEL,18,51.461,2.859,4.375,18 RUE FELICIEN DAVID,327561
2021,785510111,Iris 11,6,,RUE,FRANCOIS COUPERIN,78551,Saint-Germain-en-Laye,RESIDENTIEL,36,74.667,2.074,4.375,6 RUE FRANCOIS COUPERIN,327568
2021,785510110,Iris 10,6,,RUE,FREDERIC CHOPIN,78551,Saint-Germain-en-Laye,RESIDENTIEL,22,47.282,2.149,4.375,6 RUE FREDERIC CHOPIN,327578
2021,785510110,Iris 10,5,,RUE,FREDERIC CHOPIN,78551,Saint-Germain-en-Laye,RESIDENTIEL,24,61.539,2.564,4.375,5 RUE FREDERIC CHOPIN,327579
2021,785510110,Iris 10,1,,RUE,FREDERIC CHOPIN,78551,Saint-Germain-en-Laye,RESIDENTIEL,27,62.923,2.33,4.375,1 RUE FREDERIC CHOPIN,327581
2021,785510109,Iris 9,46,,BOULEVARD,HECTOR BERLIOZ,78551,Saint-Germain-en-Laye,RESIDENTIEL,11,23.675,2.152,4.375,46 BOULEVARD HECTOR BERLIOZ,327588
2021,785510103,Iris 3,8,,RUE,HENRI DUNANT,78551,Saint-Germain-en-Laye,RESIDENTIEL,20,38.393,1.92,4.375,8 RUE HENRI DUNANT,327592
2021,785510103,Iris 3,7,,RUE,HENRI DUNANT,78551,Saint-Germain-en-Laye,RESIDENTIEL,20,31.742,1.587,4.375,7 RUE HENRI DUNANT,327593
2021,785510103,Iris 3,6,,RUE,HENRI DUNANT,78551,Saint-Germain-en-Laye,RESIDENTIEL,20,38.524,1.926,4.375,6 RUE HENRI DUNANT,327594
2021,785510114,Iris 14,9,,RUE,JEAN JAURES,78551,Saint-Germain-en-Laye,RESIDENTIEL,16,36.462,2.279,4.375,9 RUE JEAN JAURES,327612
2021,785510114,Iris 14,26,,RUE,JEAN JAURES,78551,Saint-Germain-en-Laye,RESIDENTIEL,22,136.823,6.219,4.375,26 RUE JEAN JAURES,327615
2021,785510114,Iris 14,11,,RUE,JEAN JAURES,78551,Saint-Germain-en-Laye,RESIDENTIEL,15,45.702,3.047,4.375,11 RUE JEAN JAURES,327616
2021,785510104,Iris 4,3,,RUE,JEAN MERMOZ,78551,Saint-Germain-en-Laye,RESIDENTIEL,59,31.074,0.527,4.375,3 RUE JEAN MERMOZ,327617
2021,785510111,Iris 11,1,,RUE,JEAN PHILIPPE RAMEAU,78551,Saint-Germain-en-Laye,RESIDENTIEL,25,60.486,2.419,4.375,1 RUE JEAN PHILIPPE RAMEAU,327619
2021,785510110,Iris 10,1,,RUE,JEAN SEBASTIEN BACH,78551,Saint-Germain-en-Laye,RESIDENTIEL,13,81.866,6.297,4.375,1 RUE JEAN SEBASTIEN BACH,327623
2021,785510115,Iris 15,8,,RUE,JOUY BOUDONVILLE,78551,Saint-Germain-en-Laye,RESIDENTIEL,20,94.812,4.741,4.375,8 RUE JOUY BOUDONVILLE,327626
2021,785510107,Iris 7,89,,RUE,LEON DESOYER,78551,Saint-Germain-en-Laye,RESIDENTIEL,10,23.173,2.317,4.375,89 RUE LEON DESOYER,327630
2021,785510105,Iris 5,4,,PLACE,LOUIS XIV,78551,Saint-Germain-en-Laye,RESIDENTIEL,36,269.352,7.482,4.375,4 PLACE LOUIS XIV,327635
2021,785510110,Iris 10,2,,RUE,MAURICE RAVEL,78551,Saint-Germain-en-Laye,RESIDENTIEL,28,54.885,1.96,4.375,2 RUE MAURICE RAVEL,327647
2021,785510105,Iris 5,6,,RUE,MOLIERE,78551,Saint-Germain-en-Laye,RESIDENTIEL,25,88.924,3.557,4.375,6 RUE MOLIERE,327649
2021,785510117,Iris 17,11,,RUE,RAYMOND GREBAN,78551,Saint-Germain-en-Laye,RESIDENTIEL,13,17.954,1.381,4.375,11 RUE RAYMOND GREBAN,327660
2021,785510117,Iris 17,1,B,RUE,RAYMOND GREBAN,78551,Saint-Germain-en-Laye,RESIDENTIEL,100,156.86,1.569,4.375,1 B RUE RAYMOND GREBAN,327661
2021,785510108,Iris 8,3,,RUE,RAYMOND VIDAL,78551,Saint-Germain-en-Laye,RESIDENTIEL,24,45.773,1.907,4.375,3 RUE RAYMOND VIDAL,327663
2021,785510102,Iris 2,42,,RUE,SAINT LEGER,78551,Saint-Germain-en-Laye,RESIDENTIEL,41,75.08,1.831,4.375,42 RUE SAINT LEGER,327678
2021,785510109,Iris 9,16,,RUE,SAINT LEGER,78551,Saint-Germain-en-Laye,RESIDENTIEL,10,15.136,1.514,4.375,16 RUE SAINT LEGER,327689
2021,785510109,Iris 9,4,T,RUE,SAINT LEGER,78551,Saint-Germain-en-Laye,RESIDENTIEL,20,151.375,7.569,4.375,4 T RUE SAINT LEGER,327696
2021,785510116,Iris 16,17,,RUE,SAINT LOUIS,78551,Saint-Germain-en-Laye,RESIDENTIEL,12,26.684,2.224,4.375,17 RUE SAINT LOUIS,327700
2021,785510119,Iris 19,44,,RUE,SCHNAPPER,78551,Saint-Germain-en-Laye,RESIDENTIEL,20,32.684,1.634,4.375,44 RUE SCHNAPPER,327708
2021,785510119,Iris 19,30,,RUE,SCHNAPPER,78551,Saint-Germain-en-Laye,RESIDENTIEL,18,40.821,2.268,4.375,30 RUE SCHNAPPER,327713
2021,785510117,Iris 17,16,,RUE,VOLTAIRE,78551,Saint-Germain-en-Laye,RESIDENTIEL,15,27.761,1.851,4.375,16 RUE VOLTAIRE,327734
2021,785510117,Iris 17,12,,RUE,VOLTAIRE,78551,Saint-Germain-en-Laye,RESIDENTIEL,59,82.354,1.396,4.375,12 RUE VOLTAIRE,327736
2021,145870000,Saint-Germain-la-Blanche-Herbe (commune non irisée),23,,RUE,ALBERT CAMUS,14587,Saint-Germain-la-Blanche-Herbe,RESIDENTIEL,15,28.81,1.921,3.717,23 RUE ALBERT CAMUS,327749
2021,145870000,Saint-Germain-la-Blanche-Herbe (commune non irisée),9,,RUE,DES PREMONTRES,14587,Saint-Germain-la-Blanche-Herbe,RESIDENTIEL,20,40.032,2.002,3.717,9 RUE DES PREMONTRES,327753
2021,915520101,Nord,4,,RESIDENCE,LOUIS BABIN,91552,Saint-Germain-lès-Arpajon,RESIDENTIEL,17,106.211,6.248,5.728,4 RESIDENCE LOUIS BABIN,327787
2021,915520101,Nord,14,,RESIDENCE,LOUIS BABIN,91552,Saint-Germain-lès-Arpajon,RESIDENTIEL,16,119.086,7.443,5.728,14 RESIDENCE LOUIS BABIN,327791
2021,915520101,Nord,1,,RESIDENCE,LOUIS BABIN,91552,Saint-Germain-lès-Arpajon,RESIDENTIEL,16,116.234,7.265,5.728,1 RESIDENCE LOUIS BABIN,327792
2021,915530102,Ouest,3,T,RUE,DE TIGERY,91553,Saint-Germain-lès-Corbeil,RESIDENTIEL,15,33.427,2.228,6.114,3 T RUE DE TIGERY,327812
2021,774130000,Saint-Germain-sur-Morin (commune non irisée),13,,RUE,DE MELUN,77413,Saint-Germain-sur-Morin,RESIDENTIEL,13,27.994,2.153,6.783,13 RUE DE MELUN,327836
2021,334150000,Saint-Gervais (commune non irisée),8,,RUE,DES FRAISIERS,33415,Saint-Gervais,RESIDENTIEL,26,132.118,5.081,7.204,8 RUE DES FRAISIERS,327839
2021,742360101,Ouest,736,,AVENUE,DE GENEVE,74236,Saint-Gervais-les-Bains,RESIDENTIEL,44,69.838,1.587,4.042,736 AVENUE DE GENEVE,327857
2021,742360101,Ouest,358,,AVENUE,DE GENEVE,74236,Saint-Gervais-les-Bains,RESIDENTIEL,12,65.423,5.452,4.042,358 AVENUE DE GENEVE,327863
2021,742360101,Ouest,317,,AVENUE,DE GENEVE,74236,Saint-Gervais-les-Bains,RESIDENTIEL,10,51.891,5.189,4.042,317 AVENUE DE GENEVE,327865
2021,742360101,Ouest,275,,AVENUE,DE GENEVE,74236,Saint-Gervais-les-Bains,RESIDENTIEL,11,48.179,4.38,4.042,275 AVENUE DE GENEVE,327867
2021,742360101,Ouest,100,,AVENUE,DE LA GARE,74236,Saint-Gervais-les-Bains,RESIDENTIEL,20,35.96,1.798,4.042,100 AVENUE DE LA GARE,327872
2021,742360102,Est,400,,ROUTE,DE LA MOLLAZ,74236,Saint-Gervais-les-Bains,RESIDENTIEL,65,26.318,0.405,4.042,400 ROUTE DE LA MOLLAZ,327875
2021,742360102,Est,79,,CHEMIN,DE LA PERRETTE,74236,Saint-Gervais-les-Bains,RESIDENTIEL,10,7.002,0.7,4.042,79 CHEMIN DE LA PERRETTE,327877
2021,742360101,Ouest,58,,RUE,DE LA POSTE,74236,Saint-Gervais-les-Bains,RESIDENTIEL,21,27.037,1.287,4.042,58 RUE DE LA POSTE,327878
2021,742360101,Ouest,43,,RUE,DE LA POSTE,74236,Saint-Gervais-les-Bains,RESIDENTIEL,24,23.489,0.979,4.042,43 RUE DE LA POSTE,327879
2021,742360101,Ouest,44,,IMPASSE,DES 4 SAISONS,74236,Saint-Gervais-les-Bains,RESIDENTIEL,36,16.081,0.447,4.042,44 IMPASSE DES 4 SAISONS,327891
2021,742360101,Ouest,45,,CLOS,DES CHALETS DU MONT BLANC,74236,Saint-Gervais-les-Bains,RESIDENTIEL,12,14.941,1.245,4.042,45 CLOS DES CHALETS DU MONT BLANC,327895
2021,742360102,Est,1357,,ROUTE,DES CONTAMINES,74236,Saint-Gervais-les-Bains,RESIDENTIEL,19,60.466,3.182,4.042,1357 ROUTE DES CONTAMINES,327903
2021,742360101,Ouest,200,,CLOS,DES GERETS,74236,Saint-Gervais-les-Bains,RESIDENTIEL,25,20.118,0.805,4.042,200 CLOS DES GERETS,327912
2021,742360101,Ouest,43,,ROUTE,DES MORETS,74236,Saint-Gervais-les-Bains,RESIDENTIEL,13,28.032,2.156,4.042,43 ROUTE DES MORETS,327917
2021,742360102,Est,33,,ROUTE,DES PLANS,74236,Saint-Gervais-les-Bains,RESIDENTIEL,19,31.548,1.66,4.042,33 ROUTE DES PLANS,327919
2021,742360101,Ouest,31,,CHEMIN,DES PRES,74236,Saint-Gervais-les-Bains,RESIDENTIEL,35,66.525,1.901,4.042,31 CHEMIN DES PRES,327920
2021,742360101,Ouest,19,,CHEMIN,DES PRES,74236,Saint-Gervais-les-Bains,RESIDENTIEL,30,68.936,2.298,4.042,19 CHEMIN DES PRES,327921
2021,742360101,Ouest,189,,IMPASSE,DU DIORAMA,74236,Saint-Gervais-les-Bains,RESIDENTIEL,12,6.35,0.529,4.042,189 IMPASSE DU DIORAMA,327946
2021,742360101,Ouest,842,,RUE,DU MONT JOLY,74236,Saint-Gervais-les-Bains,RESIDENTIEL,27,50.267,1.862,4.042,842 RUE DU MONT JOLY,327971
2021,742360101,Ouest,483,,RUE,DU MONT JOLY,74236,Saint-Gervais-les-Bains,RESIDENTIEL,12,25.588,2.132,4.042,483 RUE DU MONT JOLY,327973
2021,742360101,Ouest,218,,RUE,DU MONT JOLY,74236,Saint-Gervais-les-Bains,RESIDENTIEL,32,19.379,0.606,4.042,218 RUE DU MONT JOLY,327975
2021,742360101,Ouest,165,,RUE,DU MONT JOLY,74236,Saint-Gervais-les-Bains,RESIDENTIEL,21,8.533,0.406,4.042,165 RUE DU MONT JOLY,327976
2021,742360102,Est,448,,AVENUE,DU MONT PACCARD,74236,Saint-Gervais-les-Bains,RESIDENTIEL,35,46.464,1.328,4.042,448 AVENUE DU MONT PACCARD,327989
2021,742360101,Ouest,251,,CLOS,DU SOLEIL D ARBOIS,74236,Saint-Gervais-les-Bains,RESIDENTIEL,11,6.185,0.562,4.042,251 CLOS DU SOLEIL D ARBOIS,328002
2021,742360102,Est,80,,PASSAGE,MONTJOUX,74236,Saint-Gervais-les-Bains,RESIDENTIEL,24,129.139,5.381,4.042,80 PASSAGE MONTJOUX,328021
2021,302580102,Sabatot,14,,BOULEVARD,ALPHONSE DAUDET,30258,Saint-Gilles,RESIDENTIEL,10,15.044,1.504,5.821,14 BOULEVARD ALPHONSE DAUDET,328039
2021,352750000,Saint-Gilles (commune non irisée),20,B,RUE,D OUESSANT,35275,Saint-Gilles,RESIDENTIEL,13,34.904,2.685,4.678,20 B RUE D OUESSANT,328045
2021,302580102,Sabatot,3,,AVENUE,DE CAMARGUE,30258,Saint-Gilles,RESIDENTIEL,10,20.953,2.095,5.821,3 AVENUE DE CAMARGUE,328047
2021,352750000,Saint-Gilles (commune non irisée),10,,RUE,DE CEZEMBRE,35275,Saint-Gilles,RESIDENTIEL,12,20.979,1.748,4.678,10 RUE DE CEZEMBRE,328049
2021,302580104,Zone Sud,10,,RUE,DE LA FONTAINE GILLIENNE,30258,Saint-Gilles,RESIDENTIEL,26,74.353,2.86,5.821,10 RUE DE LA FONTAINE GILLIENNE,328059
2021,302580103,Zone Nord,423,,ROUTE,DE NIMES,30258,Saint-Gilles,RESIDENTIEL,18,82.414,4.579,5.821,423 ROUTE DE NIMES,328063
2021,302580103,Zone Nord,25,,RUE,DE SAINT PIERRE,30258,Saint-Gilles,RESIDENTIEL,10,63.08,6.308,5.821,25 RUE DE SAINT PIERRE,328068
2021,302580103,Zone Nord,1,,TRAVERSE,DES CHASSELAS,30258,Saint-Gilles,RESIDENTIEL,16,58.603,3.663,5.821,1 TRAVERSE DES CHASSELAS,328070
2021,302580103,Zone Nord,5,,RUE,DES MUSCATS,30258,Saint-Gilles,RESIDENTIEL,18,66.232,3.68,5.821,5 RUE DES MUSCATS,328072
2021,852220102,Croix de Vie,20,,BOULEVARD,DE LA MER,85222,Saint-Gilles-Croix-de-Vie,RESIDENTIEL,19,37.334,1.965,3.627,20 BOULEVARD DE LA MER,328107
2021,852220102,Croix de Vie,100,,QUAI,DE LA REPUBLIQUE,85222,Saint-Gilles-Croix-de-Vie,RESIDENTIEL,55,169.274,3.078,3.627,100 QUAI DE LA REPUBLIQUE,328115
2021,852220103,Saint-Gilles Sud,17,,RUE,DE LA ROCHE BONNEAU,85222,Saint-Gilles-Croix-de-Vie,RESIDENTIEL,10,16.863,1.686,3.627,17 RUE DE LA ROCHE BONNEAU,328116
2021,852220103,Saint-Gilles Sud,2,,PLACE,DES PINASSONS,85222,Saint-Gilles-Croix-de-Vie,RESIDENTIEL,12,39.118,3.26,3.627,2 PLACE DES PINASSONS,328130
2021,852220103,Saint-Gilles Sud,6,A,RUE,DES VERGERS D EOLE,85222,Saint-Gilles-Croix-de-Vie,RESIDENTIEL,27,57.68,2.136,3.627,6 A RUE DES VERGERS D EOLE,328135
2021,852220103,Saint-Gilles Sud,4,,AVENUE,DU BERGER DE L OCEAN,85222,Saint-Gilles-Croix-de-Vie,RESIDENTIEL,17,50.781,2.987,3.627,4 AVENUE DU BERGER DE L OCEAN,328137
2021,852220101,Saint-Gilles Centre Ville,20,,AVENUE,DU JAUNAY,85222,Saint-Gilles-Croix-de-Vie,RESIDENTIEL,17,11.179,0.658,3.627,20 AVENUE DU JAUNAY,328144
2021,852220102,Croix de Vie,7,,QUAI,GORIN,85222,Saint-Gilles-Croix-de-Vie,RESIDENTIEL,16,49.509,3.094,3.627,7 QUAI GORIN,328158
2021,852220102,Croix de Vie,5,B,QUAI,GORIN,85222,Saint-Gilles-Croix-de-Vie,RESIDENTIEL,15,26.697,1.78,3.627,5 B QUAI GORIN,328163
2021,852220103,Saint-Gilles Sud,40,,AVENUE,NOTRE DAME,85222,Saint-Gilles-Croix-de-Vie,RESIDENTIEL,19,26.659,1.403,3.627,40 AVENUE NOTRE DAME,328173
2021,852220101,Saint-Gilles Centre Ville,12,,RUE,PASTEUR,85222,Saint-Gilles-Croix-de-Vie,RESIDENTIEL,14,21.547,1.539,3.627,12 RUE PASTEUR,328179
2021,852220103,Saint-Gilles Sud,12,,PLACE,ROCHEBONNE,85222,Saint-Gilles-Croix-de-Vie,RESIDENTIEL,70,125.902,1.799,3.627,12 PLACE ROCHEBONNE,328187
2021,92610102,Rive Gauche,70,B,AVENUE,DU MARECHAL FOCH,9261,Saint-Girons,RESIDENTIEL,12,66.177,5.515,3.32,70 B AVENUE DU MARECHAL FOCH,328198
2021,92610101,Rive Droite,19,,RUE,DU PUJOL,9261,Saint-Girons,RESIDENTIEL,11,35.746,3.25,3.32,19 RUE DU PUJOL,328199
2021,955550102,La Terre aux Clercs,30,,RUE,BERTHIE ALBRECHT,95555,Saint-Gratien,RESIDENTIEL,22,65.261,2.966,3.817,30 RUE BERTHIE ALBRECHT,328228
2021,955550103,Quartier du Petit Lac,8,,PLACE,CHARLES DE GAULLE,95555,Saint-Gratien,RESIDENTIEL,89,155.867,1.751,3.817,8 PLACE CHARLES DE GAULLE,328238
2021,955550103,Quartier du Petit Lac,4,,PLACE,CHARLES DE GAULLE,95555,Saint-Gratien,RESIDENTIEL,69,125.688,1.822,3.817,4 PLACE CHARLES DE GAULLE,328239
2021,955550103,Quartier du Petit Lac,2,,PLACE,CHARLES DE GAULLE,95555,Saint-Gratien,RESIDENTIEL,15,30.447,2.03,3.817,2 PLACE CHARLES DE GAULLE,328240
2021,955550103,Quartier du Petit Lac,16,,PLACE,CHARLES DE GAULLE,95555,Saint-Gratien,RESIDENTIEL,23,52.082,2.264,3.817,16 PLACE CHARLES DE GAULLE,328241
2021,955550106,Les Raguenets 2,63,,RUE,D ARGENTEUIL,95555,Saint-Gratien,RESIDENTIEL,16,45.516,2.845,3.817,63 RUE D ARGENTEUIL,328248
2021,955550107,Quartier des Marais,42,,RUE,D ERMONT,95555,Saint-Gratien,RESIDENTIEL,36,139.132,3.865,3.817,42 RUE D ERMONT,328257
2021,955550103,Quartier du Petit Lac,42,,AVENUE,DANIELLE CASANOVA,95555,Saint-Gratien,RESIDENTIEL,13,21.665,1.667,3.817,42 AVENUE DANIELLE CASANOVA,328272
